symbol,date,predicted_price
btcinr,2024-06-25,5794969.74
btcinr,2024-06-26,5794969.74
xrpinr,2024-06-25,43.98379999999998
xrpinr,2024-06-26,43.98379999999998
ethinr,2024-06-25,313933.67300000053
ethinr,2024-06-26,313933.67300000053
trxinr,2024-06-25,10.694074999999987
trxinr,2024-06-26,10.694074999999987
eosinr,2024-06-25,83.0881
eosinr,2024-06-26,83.0881
zilinr,2024-06-25,2.2134999999999967
zilinr,2024-06-26,2.2134999999999967
batinr,2024-06-25,17.211000000000023
batinr,2024-06-26,17.211000000000023
zrxinr,2024-06-25,32.42300000000001
zrxinr,2024-06-26,32.42300000000001
reqinr,2024-06-25,9.799999999999983
reqinr,2024-06-26,9.799999999999983
icxinr,2024-06-25,13.903150000000021
icxinr,2024-06-26,13.903150000000021
omginr,2024-06-25,30.914749999999973
omginr,2024-06-26,30.914749999999973
iostinr,2024-06-25,0.6039000000000004
iostinr,2024-06-26,0.6039000000000004
dentinr,2024-06-25,0.08889999999999997
dentinr,2024-06-26,0.08889999999999997
hotinr,2024-06-25,0.16335
hotinr,2024-06-26,0.16335
funinr,2024-06-25,0.34780000000000016
funinr,2024-06-26,0.34780000000000016
usdtinr,2024-06-25,90.10350000000012
usdtinr,2024-06-26,90.10350000000012
wrxinr,2024-06-25,13.458500000000004
wrxinr,2024-06-26,13.458500000000004
maticinr,2024-06-25,51.83499999999995
maticinr,2024-06-26,51.83499999999995
bchinr,2024-06-25,35757.0
bchinr,2024-06-26,35757.0
bnbinr,2024-06-25,52555.86999999998
bnbinr,2024-06-26,52555.86999999998
oneinr,2024-06-25,1.4070549999999988
oneinr,2024-06-26,1.4070549999999988
yfiinr,2024-06-25,525195.55
yfiinr,2024-06-26,525195.55
uniinr,2024-06-25,891.3960000000005
uniinr,2024-06-26,891.3960000000005
linkinr,2024-06-25,1255.1029999999987
linkinr,2024-06-26,1255.1029999999987
sxpinr,2024-06-25,23.79899999999998
sxpinr,2024-06-26,23.79899999999998
adainr,2024-06-25,35.50240999999992
adainr,2024-06-26,35.50240999999992
atominr,2024-06-25,624.39
atominr,2024-06-26,624.39
xlminr,2024-06-25,8.274164999999993
xlminr,2024-06-26,8.274164999999993
fetinr,2024-06-25,137.99639999999997
fetinr,2024-06-26,137.99639999999997
xeminr,2024-06-25,1.3045100000000012
xeminr,2024-06-26,1.3045100000000012
